worker	worker_current_recode	state_abbrev	raceid	year	dem_vote	candnumber	cand_party	candvotes	tvotes	candpct	winwin	quality_cand	qualnumber	openseat	PartyDonors1	college	dist_income	total_primary	third	gop	ideo_extreme	qualbin	former_worker
0	0	"LA"	201218069	2012		3	"Third-Party"	32185	306713	0.10493523627519608	0	0	1	0		0.1906	0.54575	0.0	1.0	0.0	0.766	0.0	0.0
0	0	"WA"	201447049	2014		12	"Democrat"	6744	106780	0.06315789371728897	0	0	2	1		0.1266	0.50705		0.0	0.0		0.0	0.0
0	0	"RI"	201239020	2012	0.6129999923706054	4	"Republican"	454	8050	0.056397516280412674	0	0	0	0		0.1911	0.59201	0.0	0.0	1.0		0.0	0.0
0	0	"TN"	201642091	2016	0.787300033569336	4	"Democrat"	1453	41652	0.03488427773118019	0	0	2	0		0.1503	0.39761	0.0	0.0	0.0		0.0	0.0
0	0	"AL"	201201041	2012	0.2589999961853027	2	"Democrat"	10353	21324	0.4855092763900757	0	0	1	0		0.0958	0.37187	0.0	0.0	0.0		0.0	0.0
0	0	"WA"	201647019	2016	0.5541999816894532	5	"Third-Party"	4601	145215	0.03168405592441559	0	0	1	0		0.2764	0.91018	0.0	1.0	0.0		0.0	0.0
0	0	"CA"	201405339	2014	0.5920000076293945	18	"Democrat"	994	108645	0.009149063378572464	0	0	1	1		0.3661	1.01573		0.0	0.0		0.0	0.0
0	0	"CA"	201205189	2012	0.705	4	"Republican"	42174	141306	0.29845866560935974	1	0	1	0		0.2945	1.00917	0.0	0.0	1.0		0.0	0.0
0	0	"KY"	201217040	2012	0.36	7	"Republican"	598	43919	0.01361597515642643	0	0	4	1		0.16440001	0.53902	0.0	0.0	1.0		0.0	0.0
0	0	"MD"	201620060	2016	0.5595999908447266	8	"Republican"	2303	61279	0.03758220747113228	0	0	2	0		0.2069	0.75774	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201405249	2014	0.519000015258789	9	"Third-Party"	1249	133263	0.00937244389206171	0	0	2	0		0.199	0.63704		1.0	0.0		0.0	0.0
0	0	"IN"	201414091	2014	0.3509999847412109	4	"Democrat"	5737	22898	0.2505458891391754	0	0	1	0		0.1496	0.50321		0.0	0.0		0.0	0.0
1	0	"MT"	200826011	2008	0.33599998474121096	3	"Democrat"	70176	142542	0.4923180937767029	1	1	1	0		0.1875	0.43654	0.0	0.0	0.0		1.0	1.0
0	0	"FL"	201409231	2014	0.6270000076293946	1	"Democrat"	1	1	1.0	1	2	1	0		0.2176	0.5465		0.0	0.0		1.0	0.0
0	0	"MD"	200820081	2008	0.7759999847412109	3	"Democrat"	11052	118551	0.09322570264339447	0	0	0	0		0.2561	0.90421	0.0	0.0	0.0	1.306	0.0	0.0
0	0	"NV"	201628041	2016	0.48520000457763673	8	"Democrat"	869	30602	0.028396837413311005	0	0	3	0		0.134	0.55712	0.0	0.0	0.0		0.0	0.0
0	0	"MO"	200825050	2008	0.644000015258789	4	"Republican"	2647	17134	0.15448810160160065	0	0	0	0		0.16139999	0.46594	0.0	0.0	1.0		0.0	0.0
0	0	"NV"	201628030	2016	0.4722999954223633	7	"Republican"	381	28146	0.013536559417843819	0	0	2	1		0.2053	0.68396	0.0	0.0	1.0		0.0	0.0
0	0	"IN"	201614071	2016	0.5997000122070313	3	"Democrat"	3435	81747	0.04201989248394966	0	0	1	0		0.1578	0.41429	0.0	0.0	0.0		0.0	0.0
0	0	"MD"	201220030	2012	0.6930000305175781	4	"Republican"	4809	20463	0.23500953614711761	0	0	0	0		0.24610001	0.76405	0.0	0.0	1.0		0.0	0.0
0	0	"IN"	201414041	2014	0.33099998474121095	5	"Democrat"	754	8872	0.08498647063970566	0	0	0	0		0.15529999	0.5137		0.0	0.0		0.0	0.0
0	0	"OH"	201035011	2010	0.47200000762939454	2	"Democrat"	4050	23696	0.1709149032831192	0	0	0	0		0.1534	0.39847	0.0	0.0	0.0	0.827	0.0	0.0
0	0	"TN"	200842030	2008	0.28299999237060547	2	"Republican"	3125	34907	0.08952359855175018	0	0	0	0		0.1385	0.42433	0.0	0.0	1.0		0.0	0.0
0	0	"NV"	201028010	2010	0.6359999847412109	8	"Republican"	440	26971	0.01631380058825016	0	0	0	0		0.1106	0.43916	0.0	0.0	1.0		0.0	0.0
0	0	"ID"	201612010	2016	0.3181999969482422	3	"Republican"	6510	63683	0.10222508758306503	0	0	1	0		0.17549999	0.52199	0.0	0.0	1.0		0.0	0.0
1	0	"IL"	201413030	2014	0.6459999847412109	2	"Republican"	10937	29295	0.3733401596546173	0	0	0	0		0.16610001	0.60637		0.0	1.0		0.0	1.0
0	0	"CA"	200805010	2008	0.745	2	"Republican"	18346	33974	0.5400012135505676	1	0	1	0		0.1765	0.50859	0.0	0.0	1.0		0.0	0.0
0	0	"TX"	201043051	2010	0.28100000381469725	1	"Democrat"	1	1	1.0	1	0	0	0		0.1445	0.46131	0.0	0.0	0.0	0.752	0.0	0.0
0	0	"IN"	201014020	2010	0.5070000076293946	4	"Republican"	1414	47815	0.029572300612926483	0	0	1	0		0.1196	0.40356	0.0	0.0	1.0		0.0	0.0
0	0	"WA"	200847029	2008	0.624000015258789	4	"Democrat"	8857	180940	0.04894992709159851	0	0	2	0		0.17629999	0.56187	0.0	0.0	0.0		0.0	0.0
0	0	"WA"	201247079	2012	0.7969999694824219	7	"Third-Party"	1387	175838	0.007887941785156727	0	0	1	0		0.33290002	0.65566	0.0	1.0	0.0		0.0	0.0
0	0	"CA"	201005421	2010	0.3390000152587891	1	"Democrat"	1	1	1.0	1	0	0	0		0.26139998	0.83029	0.0	0.0	0.0		0.0	0.0
1	0	"KY"	200817030	2008	0.5940000152587891	3	"Republican"	713	42363	0.016830699518322945	0	1	2	0		0.1692	0.46929	0.0	0.0	1.0		1.0	1.0
0	0	"OK"	201436051	2014	0.3770000076293945	3	"Democrat"	7431	27541	0.26981592178344727	0	0	1	1		0.1871	0.46954		0.0	0.0		0.0	0.0
0	0	"WV"	201248020	2012	0.30200000762939455	3	"Republican"	2495	42214	0.05910361558198929	0	0	2	0		0.124	0.45561	0.0	0.0	1.0		0.0	0.0
0	0	"NE"	200827030	2008	0.23299999237060548	2	"Republican"	7947	63172	0.12579940259456635	0	0	0	0		0.1362	0.44241	0.0	0.0	1.0		0.0	0.0
0	0	"NV"	201228040	2012	0.5429999923706055	9	"Republican"	252	24136	0.010440834797918797	0	0	1	1		0.13069999	0.50137	0.0	0.0	1.0		0.0	0.0
0	0	"NC"	201233090	2012	0.46900001525878904	11	"Republican"	1000	92447	0.010817009024322033	0	0	5	1		0.31780002	0.70685	0.0	0.0	1.0		0.0	0.0
0	0	"OR"	201237041	2012	0.6020000076293945	2	"Democrat"	7665	77529	0.09886623173952103	0	0	1	0		0.1479	0.40412	0.29583	0.0	0.0		0.0	0.0
0	0	"MD"	201420081	2014	0.6090000152587891	3	"Democrat"	3834	66340	0.05779318884015083	0	0	1	0		0.2507	0.94004		0.0	0.0		0.0	0.0
0	0	"CA"	201605069	2016	0.7486000061035156	5	"Democrat"	7631	141514	0.053923994302749634	0	0	1	0		0.18010001	0.51932	0.0	0.0	0.0		0.0	0.0
0	0	"CA"	201405049	2014		3	"Third-Party"	30300	144154	0.21019187569618225	0	0	1	0		0.21149999	0.68539		1.0	0.0		0.0	0.0
0	0	"IN"	201614091	2016	0.4045999908447266	4	"Democrat"	4990	63115	0.07906202971935272	0	0	0	1		0.159	0.55078	0.0	0.0	0.0		0.0	0.0
0	0	"TN"	200842091	2008		5	"Democrat"	180	63389	0.002839599968865514	0	0	1	0		0.1463	0.37749	0.0	0.0	0.0		0.0	0.0
0	0	"IN"	200814010	2008	0.7230000305175781	5	"Republican"	3940	20124	0.19578610360622406	0	0	0	0		0.1376	0.52338	0.0	0.0	1.0		0.0	0.0
0	0	"TX"	201443360	2014	0.225	12	"Republican"	1288	51533	0.024993693456053734	0	0	5	1		0.1287	0.5456		0.0	1.0	1.75	0.0	0.0
0	0	"TX"	201243271	2012	0.40900001525878904	4	"Democrat"	432	20699	0.020870573818683624	0	0	1	0		0.119799994	0.4783	0.0	0.0	0.0		0.0	0.0
0	0	"NY"	201632260	2016	0.6933999633789063	1	"Republican"	1	1	1.0	1	1	1	0		0.1759	0.47358	0.0	0.0	1.0		1.0	0.0
0	0	"IN"	201414030	2014	0.28899999618530275	3	"Republican"	5868	59799	0.09812872856855392	0	0	1	0		0.1513	0.50078		0.0	1.0		0.0	0.0
0	0	"CA"	201205209	2012	0.740999984741211	7	"Third-Party"	1733	107029	0.01619187369942665	0	0	2	0		0.1728	0.60563	0.0	1.0	0.0		0.0	0.0
1	0	"MN"	201023070	2010	0.595	2	"Republican"	7311	18736	0.3902113139629364	0	0	0	0		0.1442	0.46198	0.0	0.0	1.0		0.0	1.0
0	0	"OH"	201235101	2012	0.38599998474121094	6	"Democrat"	2212	21573	0.10253557562828064	0	1	1	0		0.1573	0.44444	0.0	0.0	0.0		1.0	0.0
0	0	"TX"	201643261	2016	0.29569999694824217	1	"Democrat"	1	1	1.0	1	0	0	0		0.3032	0.87272	0.0	0.0	0.0		0.0	0.0
0	0	"CA"	201205209	2012	0.740999984741211	7	"Third-Party"	703	107029	0.006568313110619783	0	0	2	0		0.1728	0.60563	0.0	1.0	0.0		0.0	0.0
0	0	"IN"	201414041	2014	0.33099998474121095	5	"Democrat"	1332	8872	0.15013526380062103	0	0	0	0		0.15529999	0.5137		0.0	0.0		0.0	0.0
0	0	"PA"	200838010	2008	0.9080000305175782	1	"Republican"	4637	4637	1.0	1	0	0	0		0.0991	0.32582	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201205199	2012	0.7319999694824219	4	"Third-Party"	3829	93168	0.04109780117869377	0	0	1	0		0.20709999	0.75857	0.0	1.0	0.0		0.0	0.0
0	0	"CA"	201605209	2016	0.7043000030517578	5	"Third-Party"	6054	164938	0.03670470044016838	0	0	1	1		0.16430001	0.67419	0.0	1.0	0.0		0.0	0.0
0	0	"IN"	201214070	2012	0.629000015258789	7	"Republican"	9771	40251	0.24275173246860504	0	0	0	0		0.14770001	0.37149	0.0	0.0	1.0		0.0	0.0
0	0	"PA"	201238040	2012	0.3659999847412109	7	"Republican"	3086	65186	0.04734145477414131	0	0	2	1		0.1533	0.55601	0.0	0.0	1.0		0.0	0.0
0	0	"IN"	201214061	2012	0.3729999923706055	5	"Democrat"	7077	26744	0.2646200954914093	0	0	1	1		0.113400005	0.44023	0.0	0.0	0.0	2.263	0.0	0.0
0	0	"TX"	201243330	2012	0.7380000305175781	2	"Republican"	2104	5810	0.36213424801826477	0	0	0	1		0.0695	0.33411	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201205289	2012	0.765	7	"Democrat"	2119	72542	0.029210664331912994	0	0	1	0		0.28079998	0.52204	0.0	0.0	0.0	1.676	0.0	0.0
0	0	"NY"	201632071	2016	0.8331999969482422	3	"Democrat"	1736	16377	0.1060023233294487	0	0	1	0		0.213	0.55207	0.0	0.0	0.0	1.302	0.0	0.0
0	0	"WI"	201049071	2010	0.46	2	"Democrat"	5016	33592	0.1493213027715683	0	0	1	1		0.1354	0.43591	0.0	0.0	0.0		0.0	0.0
0	0	"MO"	201025031	2010	0.5120000076293946	3	"Democrat"	2691	46100	0.0583731010556221	0	0	0	0		0.1767	0.48868	0.0	0.0	0.0		0.0	0.0
1	1	"NH"	201029010	2010	0.44	8	"Republican"	971	65283	0.014873700216412544	0	0	1	0		0.20799999	0.61948	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201205209	2012	0.740999984741211	7	"Republican"	5487	107029	0.05126648023724556	0	1	2	0		0.1728	0.60563	0.0	0.0	1.0		1.0	0.0
0	0	"MI"	201022030	2010	0.38599998474121094	5	"Republican"	3969	94739	0.04189400002360344	0	0	2	1		0.188	0.47614	0.0	0.0	1.0		0.0	0.0
0	0	"MI"	201422050	2014	0.6819999694824219	2	"Republican"	12859	26416	0.4867883026599884	0	0	0	0		0.1245	0.41597		0.0	1.0		0.0	0.0
0	0	"WA"	201647099	2016	0.7288999938964844	5	"Democrat"	3935	119229	0.03300371766090393	0	0	2	0		0.2576	0.75407	0.0	0.0	0.0		0.0	0.0
0	0	"MI"	201022020	2010	0.32599998474121095	7	"Republican"	2330	106510	0.02187589928507805	0	1	3	1		0.1351	0.44527	0.0	0.0	1.0		1.0	0.0
0	0	"FL"	201209060	2012	0.4279999923706055	7	"Republican"	8229	62120	0.13246941566467285	0	0	2	1		0.1831	0.43705	0.0	0.0	1.0		0.0	0.0
0	0	"KY"	200817040	2008	0.37	3	"Republican"	2831	35347	0.0800916999578476	0	0	0	0		0.1362	0.48479	0.0	0.0	1.0		0.0	0.0
0	0	"MI"	201222080	2012	0.3890000152587891	3	"Republican"	6098	65563	0.09300977736711502	0	0	1	0		0.2306	0.61412	0.0	0.0	1.0		0.0	0.0
1	1	"CA"	200805261	2008	0.43400001525878906	2	"Democrat"	8327	25492	0.32665151357650757	0	0	0	0		0.2016	0.75206	0.0	0.0	0.0		0.0	0.0
1	0	"OH"	201035150	2010	0.4329999923706055	3	"Republican"	2638	47585	0.0554375983774662	0	0	2	0		0.22649999	0.49672	0.0	0.0	1.0		0.0	1.0
0	0	"CA"	201405339	2014	0.5920000076293945	18	"Third-Party"	732	108645	0.0067375400103628635	0	0	1	1		0.3661	1.01573		1.0	0.0		0.0	0.0
0	0	"SC"	201440060	2014	0.7390000152587891	2	"Republican"	5231	15608	0.3351486325263977	0	0	0	0		0.12020001	0.32935		0.0	1.0		0.0	0.0
0	0	"NY"	201032040	2010	0.5359999847412109	3	"Republican"	2942	21002	0.14008189737796783	0	0	1	0		0.1988	0.82102	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	200805340	2008	0.7709999847412109	2	"Republican"	2027	4975	0.40743720531463623	0	0	0	0		0.083000004	0.37113	0.0	0.0	1.0		0.0	0.0
0	0	"ID"	201012021	2010	0.2620000076293945	1	"Democrat"	1	1	1.0	1	0	0	0		0.1741	0.42042	0.0	0.0	0.0		0.0	0.0
0	0	"WA"	201047049	2010	0.3240000152587891	6	"Third-Party"	9826	141137	0.0696202963590622	0	0	1	0		0.1318	0.46591	0.0	1.0	0.0		0.0	0.0
0	0	"TX"	201043290	2010	0.655	5	"Republican"	656	7085	0.09258999675512314	0	0	1	0		0.0514	0.36154	0.0	0.0	1.0		0.0	0.0
0	0	"MO"	201225060	2012	0.33299999237060546	3	"Republican"	4598	73931	0.0621931254863739	0	0	1	0		0.173	0.50295	0.0	0.0	1.0		0.0	0.0
0	0	"TN"	200842091	2008		5	"Democrat"	914	63389	0.01441890001296997	0	1	1	0		0.1463	0.37749	0.0	0.0	0.0		1.0	0.0
0	0	"TX"	201643010	2016	0.24110000610351562	3	"Republican"	4879	117527	0.04151386395096779	0	0	1	0		0.14310001	0.45313	0.0	0.0	1.0		0.0	0.0
0	0	"IN"	201214021	2012	0.4929999923706055	2	"Democrat"	9519	20737	0.4590345621109009	0	0	0	1		0.1314	0.45291	0.0	0.0	0.0		0.0	0.0
0	0	"CA"	200805411	2008	0.3840000152587891	4	"Democrat"	7435	26163	0.2841799855232239	0	0	0	0		0.125	0.51181	0.0	0.0	0.0		0.0	0.0
0	0	"TX"	201243331	2012	0.7380000305175781	11	"Democrat"	189	18868	0.010016960091888905	0	0	5	1		0.0695	0.33411	0.0	0.0	0.0		0.0	0.0
0	0	"NC"	201633121	2016	0.670199966430664	7	"Democrat"	235	29172	0.00805567018687725	0	0	4	0		0.27040002	0.59268	0.0	0.0	0.0		0.0	0.0
0	0	"MN"	201023051	2010	0.7369999694824219	3	"Democrat"	4575	67971	0.06730809807777405	0	0	0	0		0.2593	0.49135	0.0	0.0	0.0		0.0	0.0
0	0	"AZ"	201203080	2012	0.3559999847412109	3	"Republican"	18	68847	2.6144899311475456E-4	0	0	1	0		0.18030001	0.5567	0.0	0.0	1.0		0.0	0.0
0	0	"WA"	201047089	2010	0.47900001525878905	9	"Democrat"	3405	161171	0.021126629784703255	0	0	3	0		0.2667	0.7926	0.0	0.0	0.0		0.0	0.0
0	0	"NJ"	201430010	2014	0.5929999923706055	4	"Republican"	863	9372	0.09208279848098755	0	0	1	1		0.2019	0.64464		0.0	1.0		0.0	0.0
0	0	"MS"	201424031	2014	0.2879999923706055	3	"Democrat"	2490	16048	0.15515951812267303	0	0	1	0		0.1508	0.41762		0.0	0.0		0.0	0.0
0	0	"MO"	201025020	2010	0.3	3	"Republican"	3655	84488	0.0432606004178524	0	0	1	0		0.265	0.70146	0.0	0.0	1.0		0.0	0.0
0	0	"MI"	201622130	2016	0.7709999847412109	1	"Republican"	1	1	1.0	1	0	0	0		0.0916	0.33995	0.0	0.0	1.0		0.0	0.0
0	0	"NC"	201233070	2012	0.500999984741211	3	"Republican"	5012	71411	0.07018526643514633	0	0	1	0		0.158	0.4666	0.0	0.0	1.0		0.0	0.0
0	0	"TX"	201243051	2012	0.34	3	"Democrat"	2219	7094	0.3127995431423187	0	0	0	0		0.1159	0.43436	0.0	0.0	0.0		0.0	0.0
0	0	"CA"	201605489	2016	0.412400016784668	3	"Democrat"	23867	164077	0.14546218514442444	0	0	1	0		0.2852	0.88903	0.0	0.0	0.0	0.842	0.0	0.0
0	0	"MD"	201220081	2012	0.6580000305175782	2	"Democrat"	3041	39030	0.07791442424058914	0	0	1	0		0.23809999	0.91462	0.0	0.0	0.0		0.0	0.0
0	0	"IN"	201214081	2012	0.4470000076293945	3	"Democrat"	3023	32295	0.09360582381486893	0	0	1	0		0.1191	0.4439	0.0	0.0	0.0		0.0	0.0
0	0	"NY"	201432051	2014		2	"Democrat"	2023	10142	0.19946755468845367	0	0	1	0		0.1496	0.5942		0.0	0.0		0.0	0.0
0	0	"NY"	201632130	2016	0.8151000213623046	1	"Republican"	1	1	1.0	1	0	0	1		0.1841	0.41103	0.0	0.0	1.0		0.0	0.0
1	0	"OK"	201036010	2010		6	"Republican"	10394	62304	0.16682720184326172	0	0	0	0		0.1875	0.45677	0.0	0.0	1.0		0.0	1.0
0	0	"WI"	201449040	2014	0.7230000305175781	2	"Republican"	855	4241	0.20160339772701263	0	0	0	0		0.1702	0.382		0.0	1.0		0.0	0.0
0	0	"OH"	200835141	2008	0.3990000152587891	3	"Democrat"	16339	99954	0.1634652018547058	0	0	1	0		0.1972	0.60156	0.0	0.0	0.0		0.0	0.0
0	0	"MD"	200820040	2008	0.87	4	"Republican"	1722	12582	0.13686220347881317	0	0	0	0		0.2057	0.74783	0.0	0.0	1.0		0.0	0.0
0	0	"OR"	201237010	2012	0.6430000305175781	2	"Republican"	14274	33270	0.42903515696525574	0	0	0	0		0.23709999	0.60018	0.0	0.0	1.0		0.0	0.0
0	0	"FL"	201209060	2012	0.4279999923706055	7	"Republican"	739	62120	0.011896329931914806	0	0	2	1		0.1831	0.43705	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201005340	2010	0.7719999694824219	1	"Republican"	1	1	1.0	1	0	0	0		0.0877	0.3627	0.0	0.0	1.0		0.0	0.0
0	0	"HI"	201611010	2016	0.6809999847412109	1	"Republican"	1	1	1.0	1	0	0	1		0.2395	0.7818	0.0	0.0	1.0		0.0	0.0
0	0	"CO"	201606030	2016	0.40330001831054685	2	"Republican"	11790	55782	0.21135850250720978	0	0	1	0		0.1903	0.50817	0.0	0.0	1.0		0.0	0.0
0	0	"ID"	201612020	2016	0.2940999984741211	2	"Republican"	17442	64558	0.27017566561698914	0	0	1	0		0.1998	0.51294	0.0	0.0	1.0		0.0	0.0
0	0	"OH"	201435161	2014	0.3629999923706055	2	"Democrat"	10575	25210	0.41947638988494873	0	0	1	0		0.20799999	0.60543		0.0	0.0		0.0	0.0
0	0	"CA"	201605109	2016	0.4779999923706055	4	"Republican"	13130	128409	0.10225140303373337	0	0	1	0		0.1155	0.60235	0.0	0.0	1.0		0.0	0.0
0	0	"NJ"	200830060	2008	0.6790000152587891	3	"Republican"	1062	6706	0.15836560726165771	0	0	1	0		0.21790001	0.69269	0.0	0.0	1.0		0.0	0.0
0	0	"MD"	201420050	2014	0.6419999694824219	3	"Republican"	6050	19561	0.309288889169693	0	0	0	0		0.1965	0.89671		0.0	1.0	1.246	0.0	0.0
0	0	"CA"	200805090	2008	0.899000015258789	1	"Republican"	7893	7893	1.0	1	0	0	0		0.22700001	0.56241	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201605409	2016		2	"Third-Party"	18844	79535	0.23692713677883148	1	0	1	0		0.0732	0.42902	0.0	1.0	0.0		0.0	0.0
1	0	"ID"	201012010	2010	0.44799999237060545	5	"Republican"	3033	79676	0.03806670010089874	0	0	1	0		0.1616	0.44949	0.0	0.0	1.0		0.0	1.0
0	0	"IA"	201015030	2010	0.5220000076293946	7	"Republican"	572	46096	0.012408900074660778	0	0	1	0		0.191	0.51542	0.0	0.0	1.0		0.0	0.0
0	0	"IL"	201613170	2016	0.6011999893188477	2	"Republican"	16805	69210	0.24281173944473267	0	0	0	0		0.1271	0.4536	0.0	0.0	1.0		0.0	0.0
0	0	"MI"	201622140	2016	0.7851000213623047	1	"Republican"	1	1	1.0	1	0	0	0		0.168	0.42695	0.0	0.0	1.0		0.0	0.0
0	0	"TX"	201643230	2016	0.46799999237060547	2	"Republican"	8628	48498	0.17790424823760986	0	0	1	0		0.1384	0.51293	0.0	0.0	1.0		0.0	0.0
0	0	"TX"	201643190	2016		9	"Republican"	1959	104146	0.018810132518410683	0	0	1	1		0.14840001	0.47875	0.0	0.0	1.0		0.0	0.0
0	0	"NY"	201032160	2010	0.9569999694824218	1	"Republican"	1	1	1.0	1	0	0	0		0.067	0.23773	0.0	0.0	1.0		0.0	0.0
0	0	"TX"	201443141	2014	0.3679999923706055	3	"Democrat"	853	14332	0.059517163783311844	0	0	0	0		0.14770001	0.51585		0.0	0.0		0.0	0.0
0	0	"IN"	201014091	2010	0.4470000076293945	5	"Democrat"	2538	54552	0.046524401754140854	0	0	0	0		0.1172	0.42314	0.0	0.0	0.0		0.0	0.0
0	0	"OH"	201635130	2016	0.677300033569336	1	"Republican"	1	1	1.0	1	0	0	0		0.1575	0.4243	0.0	0.0	1.0		0.0	0.0
0	0	"OH"	201035130	2010	0.5570000076293945	6	"Republican"	604	33132	0.018230099231004715	0	0	0	0		0.1757	0.47483	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201205119	2012	0.6969999694824218	4	"Republican"	40333	130223	0.30972254276275635	1	0	1	0		0.2522	0.70298	0.0	0.0	1.0		0.0	0.0
1	0	"TX"	201643271	2016	0.38290000915527345	3	"Democrat"	11157	31666	0.3523337244987488	0	0	0	0		0.132	0.53047	0.0	0.0	0.0		0.0	1.0
0	0	"IL"	200813081	2008	0.6070000076293945	2	"Democrat"	12968	77223	0.16792920231819153	0	0	0	0		0.2335	0.75649	0.0	0.0	0.0	1.481	0.0	0.0
0	0	"HI"	201211011	2012	0.5459999847412109	2	"Democrat"	17369	109505	0.15861375629901886	0	0	1	0		0.22459999	0.70895	0.0	0.0	0.0		0.0	0.0
1	0	"GA"	201610110	2016	0.3259000015258789	5	"Republican"	3247	49611	0.06544919312000275	0	0	1	0		0.2678	0.6961	0.0	0.0	1.0		0.0	1.0
0	0	"WA"	201647039	2016	0.3825	6	"Third-Party"	3402	126435	0.02690710686147213	0	0	2	0		0.16510001	0.61304	0.0	1.0	0.0		0.0	0.0
0	0	"MO"	201025040	2010	0.47200000762939454	9	"Republican"	1928	88314	0.021831199526786804	0	0	3	0		0.120299995	0.42113	0.0	0.0	1.0		0.0	0.0
0	0	"NY"	201232161	2012	0.769000015258789	2	"Democrat"	1864	14720	0.12663044035434723	0	0	1	0		0.2054	0.60005	0.0	0.0	0.0		0.0	0.0
0	0	"PA"	201638020	2016	0.9020999908447266	1	"Republican"	1	1	1.0	1	0	0	0		0.1873	0.4132	0.0	0.0	1.0		0.0	0.0
0	0	"AK"	201602010	2016	0.36529998779296874	4	"Republican"	10189	54528	0.186858132481575	0	0	1	0		0.18969999	0.7644	0.0	0.0	1.0		0.0	0.0
1	1	"NV"	200828031	2008	0.529000015258789	4	"Democrat"	587	26245	0.022366199642419815	0	0	1	0		0.17459999	0.61834	0.0	0.0	0.0		0.0	0.0
0	0	"IN"	201014091	2010	0.4470000076293945	5	"Democrat"	1824	54552	0.03343600034713745	0	0	0	0		0.1172	0.42314	0.0	0.0	0.0		0.0	0.0
1	0	"FL"	201209111	2012	0.355	1	"Democrat"	1	1	1.0	1	0	0	0		0.1168	0.38693	0.0	0.0	0.0		0.0	1.0
0	0	"MO"	201225020	2012	0.3820000076293945	4	"Republican"	3185	81453	0.039102304726839066	0	0	0	1		0.283	0.71141	0.0	0.0	1.0		0.0	0.0
0	0	"ID"	201412010	2014	0.35	5	"Republican"	3494	71541	0.04883912578225136	0	0	1	0		0.1585	0.48523		0.0	1.0		0.0	0.0
0	0	"NE"	201627011	2016	0.3043000030517578	1	"Democrat"	1	1	1.0	1	0	0	0		0.2117	0.58537	0.0	0.0	0.0		0.0	0.0
0	0	"WA"	201647099	2016	0.7288999938964844	5	"Third-Party"	2733	119229	0.022922275587916374	0	0	2	0		0.2576	0.75407	0.0	1.0	0.0		0.0	0.0
0	0	"RI"	201639011	2016	0.645	2	"Democrat"	11559	35554	0.3251110911369324	0	0	1	0		0.2079	0.56547	0.0	0.0	0.0		0.0	0.0
0	0	"SC"	201640021	2016	0.35889999389648436	2	"Democrat"	9636	19317	0.4988352358341217	0	0	0	0		0.2049	0.57253	0.0	0.0	0.0		0.0	0.0
0	0	"WA"	201447049	2014		12	"Third-Party"	1496	106780	0.014010113663971424	0	0	2	1		0.1266	0.50705		1.0	0.0		0.0	0.0
0	0	"MD"	201620070	2016	0.7488999938964844	3	"Republican"	10645	25595	0.4159015417098999	1	0	0	0		0.2047	0.61392	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201605309	2016	0.7236000061035156	7	"Republican"	6517	153789	0.04237624257802963	0	0	1	0		0.27809998	0.76778	0.0	0.0	1.0		0.0	0.0
0	0	"AK"	201202011	2012	0.3089999961853027	6	"Democrat"	5741	32448	0.17692923545837402	0	0	1	0		0.1712	0.67712	0.0	0.0	0.0		0.0	0.0
0	0	"ID"	201212021	2012	0.34799999237060547	2	"Democrat"	1997	12525	0.15944111347198486	0	0	1	0		0.18370001	0.45187	0.0	0.0	0.0		0.0	0.0
0	0	"NJ"	201630120	2016	0.6258000183105469	1	"Republican"	1	1	1.0	1	0	0	0		0.2527	0.85744	0.0	0.0	1.0		0.0	0.0
0	0	"CA"	201605329	2016		3	"Republican"	25594	106967	0.23927006125450134	0	0	2	0		0.153	0.67101	0.0	0.0	1.0		0.0	0.0
0	0	"TX"	201643090	2016	0.8063999938964844	1	"Republican"	1	1	1.0	1	0	0	0		0.1551	0.46048	0.0	0.0	1.0		0.0	0.0
0	0	"KY"	200817060	2008	0.6469999694824219	2	"Republican"	11906	24553	0.48491019010543823	0	0	0	0		0.16290002	0.47283	0.0	0.0	1.0		0.0	0.0
0	0	"MN"	201223041	2012	0.664000015258789	3	"Democrat"	1913	32416	0.05901406705379486	0	0	2	0		0.2564	0.60769	0.0	0.0	0.0		0.0	0.0
0	0	"IL"	201013080	2010	0.49900001525878906	6	"Republican"	3909	47116	0.08296539634466171	0	0	1	0		0.2455	0.6774	0.0	0.0	1.0		0.0	0.0
1	0	"TN"	201642060	2016	0.21790000915527344	4	"Republican"	1353	52170	0.02593444474041462	0	0	2	0		0.14310001	0.50731	0.0	0.0	1.0		0.0	1.0
1	1	"OH"	201235021	2012	0.41400001525878904	2	"Democrat"	10176	20292	0.5014784336090088	1	0	0	0		0.1716	0.4826	0.0	0.0	0.0		0.0	0.0
